out-1095.jpg,Down,533.3002,728.61237,-1369.6643,553.9199,701.2831,-1335.0175,565.2751,701.19543,-1335.0752,576.75793,700.9283,-1335.0514,523.2096,700.7581,-1331.7979,512.8935,700.05554,-1331.7228,502.55276,699.46063,-1331.9092,599.41565,710.5785,-1031.8146,496.20258,707.7157,-1025.3573,555.60205,755.72375,-1249.2977,518.51373,754.37646,-1246.0496,674.2307,839.18164,-727.67114,430.61996,833.9304,-735.10913,712.7029,1022.53467,-940.9886,371.2677,1026.4414,-963.0173,636.53217,1008.7128,-1428.6669,475.50714,993.04755,-1471.163,613.4098,1007.9429,-1545.3174,509.3783,987.938,-1595.4749,607.8106,975.6642,-1526.6876,518.1549,954.88135,-1578.4241,608.22253,975.51135,-1430.8107,516.36993,959.1975,-1471.2512,621.53845,1075.4061,10.632651,484.77762,1070.046,-10.291099,643.2535,1281.1904,-552.24286,457.86655,1283.726,-562.42126,624.2161,1550.3254,-252.47188,443.4536,1535.5055,-236.68115,607.76154,1594.788,-243.33394,448.13443,1579.6255,-229.4226,641.1315,1619.7283,-606.39874,430.85916,1600.4052,-597.3109
out-1096.jpg,Down,532.137,741.7532,-1450.5447,552.7862,712.5744,-1418.5885,564.34467,712.38257,-1418.7096,576.0261,712.0179,-1418.68,521.87244,711.9996,-1414.4688,511.36346,711.1726,-1414.3604,500.82144,710.4524,-1414.4146,598.9811,719.5754,-1112.4224,494.64114,716.67914,-1100.9305,554.9732,767.85443,-1328.1674,517.01697,766.4397,-1324.0164,676.7263,844.41766,-805.22516,430.4108,839.1277,-796.3957,716.62787,1030.1094,-1055.2024,366.97723,1036.5085,-1046.3969,630.9449,1013.4335,-1531.0431,471.27682,996.9944,-1540.2537,605.8489,1010.83606,-1641.9962,504.5614,988.58344,-1655.5173,599.4813,981.4584,-1615.504,512.0469,957.5907,-1634.5238,600.7974,981.1901,-1527.88,510.87222,962.9401,-1536.4767,624.209,1076.733,9.3703375,485.0091,1068.5983,-9.234139,647.8151,1283.9937,-555.0963,457.0644,1280.2891,-549.7878,627.5634,1554.9436,-273.14722,448.0197,1533.4767,-227.59155,611.94275,1598.9692,-266.0231,453.79874,1577.8585,-220.27594,640.03876,1625.7478,-628.7116,431.40054,1598.0619,-586.32684
out-1097.jpg,Down,535.4716,747.7801,-1325.4666,555.52844,718.3578,-1296.0165,567.1468,718.12524,-1296.1638,578.8768,717.7337,-1296.113,524.44684,717.8443,-1292.7124,513.7043,716.98846,-1292.6223,502.92947,716.2168,-1292.7078,601.32367,724.6429,-1013.61053,495.56064,721.9292,-1005.589,558.65607,773.12805,-1212.3334,519.6939,771.7502,-1209.3344,676.8851,845.6173,-735.78345,432.84302,841.8483,-720.04047,715.0519,1030.6907,-939.53955,367.71143,1035.3784,-950.19885,631.3768,1013.9013,-1367.1005,470.33197,999.8733,-1406.1913,605.2126,1012.05426,-1471.3739,503.4759,993.6251,-1512.256,599.9563,981.19574,-1447.5764,510.6595,961.22705,-1494.2064,601.47455,981.1063,-1363.879,508.74615,965.8318,-1403.6262,622.0022,1079.32,7.825093,484.7996,1071.164,-7.7211676,642.8165,1277.0352,-510.80447,459.3098,1276.3726,-488.54535,626.42896,1547.2714,-243.5156,444.41782,1528.012,-202.0475,612.7697,1587.5127,-237.02533,447.56735,1567.8531,-196.38515,630.96484,1626.3987,-577.1535,435.65448,1601.2795,-534.5134
out-1098.jpg,Down,535.06464,755.5833,-1302.4945,556.8056,726.2382,-1274.4347,568.531,726.45526,-1274.581,580.35974,726.5069,-1274.552,525.73303,724.471,-1272.3335,514.98956,723.0997,-1272.2723,504.20312,721.8223,-1272.3622,602.1524,733.6218,-997.12616,496.38174,726.5146,-995.7262,556.9917,781.48,-1190.9165,517.99243,778.3662,-1189.7844,671.25397,849.6648,-727.61914,430.99072,845.48254,-706.99585,712.62616,1035.6044,-952.5379,365.62228,1040.724,-929.8738,621.1954,1014.9456,-1366.1936,466.6547,1003.5349,-1364.4688,592.49994,1012.104,-1463.3538,499.8344,996.8454,-1463.1244,587.39056,980.6144,-1434.3253,505.9206,963.11487,-1443.2067,589.48584,981.7083,-1360.3135,504.17114,968.1936,-1360.2434,618.19543,1079.6873,8.982313,483.74088,1073.6254,-9.025311,639.7535,1279.4822,-489.23172,455.4923,1283.4426,-476.62143,625.7235,1544.1676,-258.99646,447.39432,1533.9255,-212.38933,612.1161,1585.8873,-255.75175,454.5633,1575.7491,-208.82965,634.6855,1618.0886,-579.8944,427.21515,1602.6825,-533.0888
out-1099.jpg,Down,531.66437,764.26874,-1575.9172,553.4443,733.92633,-1549.1927,565.346,734.0454,-1549.3193,577.3429,734.0,-1549.2491,522.02185,732.13245,-1543.9952,511.37442,730.70667,-1543.8632,500.6863,729.383,-1543.9448,600.9757,739.43,-1248.6433,494.75375,732.72455,-1235.2675,554.3076,790.02704,-1454.0743,515.87915,787.13885,-1449.6069,677.3473,857.2002,-925.5009,425.84897,847.7557,-929.3102,715.3075,1040.4448,-1212.0977,355.07352,1044.5072,-1220.8054,627.6349,1020.9922,-1701.2064,468.4116,1008.9213,-1721.4487,603.97156,1015.7038,-1813.8933,502.2513,1000.63043,-1837.349,597.2907,989.0775,-1777.0945,511.4683,971.865,-1807.2682,597.1708,990.05884,-1693.7104,510.03558,977.22815,-1712.7677,621.9711,1078.2245,10.303285,480.85535,1068.2515,-10.146025,640.21515,1283.7795,-490.3863,453.01764,1282.0839,-512.3247,627.2805,1556.4408,-229.68864,439.11685,1530.6252,-211.83112,612.9203,1598.7493,-225.72746,443.52032,1570.3541,-208.08948,635.3333,1637.0327,-594.3608,427.96838,1606.5691,-578.63855
out-1100.jpg,Down,535.2461,767.1813,-1411.6246,555.1864,736.2476,-1384.6454,567.2425,735.98846,-1384.7859,579.3848,735.5635,-1384.7217,522.80286,735.3836,-1383.6626,511.44818,734.3017,-1383.5743,500.0659,733.33777,-1383.7084,601.17615,740.678,-1096.6986,490.71136,737.502,-1101.6996,558.3529,792.3675,-1293.939,518.0182,790.67993,-1294.6761,678.2273,859.3596,-804.757,424.8281,852.8718,-794.42737,715.0225,1048.6675,-1043.5944,364.35617,1050.6338,-1023.7744,626.90295,1021.1512,-1474.9178,472.93292,1013.1168,-1471.078,602.17017,1013.8671,-1579.4304,507.863,1006.67346,-1571.8853,596.7288,983.6575,-1545.48,513.09015,973.0613,-1552.9866,596.62445,985.01025,-1468.349,510.83505,977.3655,-1467.0026,623.68054,1072.9968,12.350195,483.59842,1065.1693,-12.3749,641.5875,1276.7905,-531.601,460.61874,1273.2435,-545.16583,626.4523,1545.6692,-298.3899,448.09518,1524.6359,-263.983,611.5805,1589.7539,-295.29428,452.8995,1568.0068,-259.8292,637.6052,1618.0037,-634.9007,432.25302,1591.9913,-602.4504
out-1101.jpg,Down,531.68665,772.41974,-1445.8312,552.1214,741.05383,-1416.2926,564.294,740.5821,-1416.4341,576.53644,739.9465,-1416.3538,519.8094,740.7227,-1413.4811,508.58725,739.81934,-1413.3859,497.32983,739.0508,-1413.4781,600.1129,745.23846,-1121.5063,490.04443,743.7518,-1116.7263,556.13367,797.3508,-1326.6351,515.71155,796.3016,-1324.6958,678.0696,865.54553,-822.6484,426.98138,859.47253,-805.97363,711.8068,1055.1613,-1089.5188,365.31558,1056.1543,-1043.8127,620.09924,1023.21765,-1531.1047,465.7856,1016.48596,-1499.9749,595.26135,1013.989,-1637.4204,498.0513,1008.70734,-1603.2966,589.5715,984.271,-1599.8042,504.14642,975.8882,-1582.3862,589.5812,986.63477,-1523.4707,503.15823,980.8816,-1495.4178,619.5507,1074.9143,12.070867,480.4058,1067.5922,-12.074238,638.2933,1269.0391,-595.60626,458.19595,1274.1454,-578.4733,625.49396,1537.8364,-346.74472,448.1983,1527.1423,-283.91467,611.34314,1582.7279,-342.349,453.5458,1571.0392,-278.80948,637.9447,1609.6904,-690.3578,433.54282,1595.5654,-630.12134
out-1102.jpg,Down,533.61334,776.2483,-757.6508,554.1808,745.84717,-751.1012,566.8314,745.5985,-751.0772,579.6315,745.231,-751.0066,522.1026,745.18195,-744.2073,510.78873,744.1431,-744.23584,499.5142,743.2484,-744.5538,604.914,752.35266,-598.40985,493.4407,749.2351,-578.8193,560.3865,800.5137,-691.90314,517.3873,798.8057,-684.9533,679.9111,862.5099,-450.95593,434.71472,859.0905,-406.67007,724.1055,1055.2437,-596.7145,372.6811,1058.6106,-527.1939,614.18475,1024.6727,-830.8682,477.88925,1018.13464,-802.7942,579.6591,1020.84033,-875.42706,514.4836,1015.98724,-850.7327,580.2699,987.59125,-838.7075,514.6851,975.39825,-830.8271,584.8106,987.8865,-818.57166,509.63666,978.4322,-796.54803,620.0523,1074.4845,-3.386458,488.75046,1070.3896,2.9243982,642.7602,1267.4352,-305.74512,454.62183,1258.713,-262.33545,629.2082,1554.082,-173.07397,445.41092,1526.938,-166.4249,614.67664,1595.0466,-174.66449,454.34573,1566.3192,-172.88853,645.8314,1637.0151,-401.9295,416.91882,1603.1069,-380.2574
out-1103.jpg,Down,531.3875,778.3248,-1199.0195,552.6079,748.53973,-1181.9335,564.8785,748.5788,-1182.016,577.279,748.46124,-1181.9644,520.54706,747.11786,-1177.9938,509.3576,745.7905,-1177.9281,498.15903,744.6,-1178.1637,601.3345,754.2096,-942.30945,490.71936,748.55396,-936.33636,555.97424,803.0683,-1098.9995,514.7694,800.37256,-1096.2577,676.788,864.7238,-694.58575,428.88046,860.9453,-671.61426,718.1388,1053.3037,-882.0495,364.79395,1060.9135,-882.4361,627.24896,1032.2275,-1236.9371,477.33502,1024.4436,-1294.5356,599.3067,1029.4832,-1319.3962,514.31055,1021.6538,-1377.5466,596.19403,998.27295,-1291.0457,518.60815,983.75085,-1361.2559,597.11914,998.1219,-1230.7205,514.6572,987.18335,-1291.4658,622.26544,1076.1571,7.2114806,486.83044,1070.766,-7.5057383,635.7649,1277.2313,-423.8441,455.24243,1271.6217,-436.00378,621.4257,1553.0984,-261.041,442.45264,1530.9729,-244.60101,606.3234,1595.6012,-262.66727,448.9188,1571.0381,-244.93944,635.04395,1628.7295,-556.1621,422.31955,1605.2047,-530.4478
out-1104.jpg,Down,544.40186,788.8502,-604.4417,562.2916,757.6167,-597.91974,574.5789,757.0736,-597.9262,587.0023,756.424,-597.8796,529.86914,757.3946,-594.86346,518.16736,756.4251,-594.82263,506.54877,755.58276,-595.03644,607.1515,761.2479,-457.66486,494.71173,759.7399,-453.5788,568.13983,811.32825,-543.3815,525.30237,810.2973,-541.2281,676.5634,865.1141,-341.2167,426.8496,865.156,-314.88177,728.45605,1055.9456,-480.57233,377.4222,1064.1676,-393.1277,626.77325,1029.1112,-686.122,478.49475,1033.1467,-591.2282,594.0835,1026.286,-717.47327,517.35095,1035.5585,-615.1908,593.5869,991.98096,-675.89825,513.3304,992.3074,-599.64276,595.9441,991.5935,-670.4459,507.88727,992.6065,-582.031,613.72705,1089.614,-8.844612,481.19897,1089.0171,8.658215,645.23883,1291.8905,-235.14552,453.5359,1284.4164,-149.18538,626.3991,1565.8625,-119.36828,454.30777,1531.2515,-53.146503,608.04724,1604.8618,-121.069046,467.23505,1567.518,-59.698086,657.86444,1651.8315,-310.13058,417.7489,1611.4843,-230.97371
